sourceSpu,category,field,source,value,status,missing_handling,active,stage
202426108035,长裤,规格参数,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,退款规则,derived,支持7天无理由退货,valid,,True,local assemble; create/full-update gate
202426108035,长裤,库存计数,derived,买家拍下减库存,valid,,True,local assemble; create/full-update gate
202426108035,长裤,包装清单,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,售后服务,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,会员打折,derived,不参与会员打折,valid,,True,local assemble; create/full-update gate
202426108035,长裤,发货时效,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,大于48小时发货,skip,,skipped,inactive_child_field,False,local assemble; create/full-update gate
202426108035,长裤,所在地,derived,"浙江,杭州",valid,,True,local assemble; create/full-update gate
202426108035,长裤,京东发货地,derived,浙江杭州,valid,,True,local assemble; create/full-update gate
202426108035,长裤,原产国,derived,中国,valid,,True,local assemble; create/full-update gate
202426108035,长裤,设计师说,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配件版品名,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配件版年龄,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配件版材质,copywriting,"成分
面料:42.3%聚酯纤维 40.6%棉 15.9%莱赛尔 1.2%氨纶
脚口面料:100%聚酯纤维
(配料除外)",valid,,True,local assemble; create/full-update gate
202426108035,长裤,配件版重量,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配件版产品功能,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配件版产品规格,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配件版面料,copywriting,"成分
面料:42.3%聚酯纤维 40.6%棉 15.9%莱赛尔 1.2%氨纶
脚口面料:100%聚酯纤维
(配料除外)",valid,,True,local assemble; create/full-update gate
202426108035,长裤,配件版容量,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配件版口径,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配件版耐温度,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配件版产品材质,copywriting,"成分
面料:42.3%聚酯纤维 40.6%棉 15.9%莱赛尔 1.2%氨纶
脚口面料:100%聚酯纤维
(配料除外)",valid,,True,local assemble; create/full-update gate
202426108035,长裤,配件版款式,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配件版适用年龄,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配件版尺寸,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配饰版默认文案,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426108035,长裤,配饰版模块,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配饰版卖点1,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配饰版卖点2,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配饰版卖点3,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配饰版卖点4,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配饰版卖点5,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配饰版卖点6,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,文胸无尺码,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,婴童内着详情页,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,是否婴童,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,幼童90-130牛仔选,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,文胸图标,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426108035,长裤,25服装母婴标准,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,25服装尺码推荐,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,25鞋子模板类型,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426108035,长裤,25鞋子尺码表,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426108035,长裤,25实拍文案,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,楦型,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,主图1,copywriting,内里加绒,valid,,True,local assemble; create/full-update gate
202426108035,长裤,主图2,copywriting,内里加绒,valid,,True,local assemble; create/full-update gate
202426108035,长裤,主图4文案1,copywriting,牛仔底抓毛面料,valid,,True,local assemble; create/full-update gate
202426108035,长裤,主图4文案2,copywriting,"内里加绒温暖
直筒裤型好搭",valid,,True,local assemble; create/full-update gate
202426108035,长裤,主图4样式,derived,主图4样式225,valid,,True,local assemble; create/full-update gate
202426108035,长裤,25产品名称,copywriting,缺吊牌,valid,,True,local assemble; create/full-update gate
202426108035,长裤,25面料成分,copywriting,"成分
面料:42.3%聚酯纤维 40.6%棉 15.9%莱赛尔 1.2%氨纶
脚口面料:100%聚酯纤维
(配料除外)",valid,,True,local assemble; create/full-update gate
202426108035,长裤,25服装面料文案,copywriting,牛仔底抓毛面料-粗斜纹时尚有质感，底抓毛牛仔，贴肤保暖，冬日舒适活动*质感-亲肤-舒适,valid,,True,local assemble; create/full-update gate
202426108035,长裤,25柔软指数,copywriting,适中,valid,,True,local assemble; create/full-update gate
202426108035,长裤,25厚薄指数,copywriting,偏厚,valid,,True,local assemble; create/full-update gate
202426108035,长裤,25弹力指数,copywriting,微弹,valid,,True,local assemble; create/full-update gate
202426108035,长裤,25版型指数,copywriting,合体,valid,,True,local assemble; create/full-update gate
202426108035,长裤,25服装质检标题,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,25服饰细节文案,copywriting,弹力裤腰，不勒小肚肚*翻脚口拼接，设计感足*植绒印花，精致不脱落*内里加绒，温暖舒适*斜插口袋，附小口袋,valid,,True,local assemble; create/full-update gate
202426108035,长裤,25服饰吊牌样式,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,balaone仅专供新品勾选,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,羽绒服洗涤说明,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426108035,长裤,详情页AI标注,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,单色平台AI标,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,多色平台AI,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,奥特曼IP,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,婴童A标,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,配饰版棒球帽,skip,,valid,,True,local assemble; create/full-update gate
202426108035,长裤,水杯说明,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,颜色,derived,"粉红,梦幻粉60356;米白,米白10302",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,尺码,mdm,170cm;165cm;160cm;150cm;140cm;130cm;120cm;110cm,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,尺码表,derived,"{""title"": ""尺码,衣长,肩宽,胸围,袖长,身高,体重"", ""110cm"": ""110,37,,75,51,110,17"", ""120cm"": ""120,40,,80,56,120,20.5"", ""130cm"": ""130,43,,85,61,130,25"", ""140cm"": ""140,46,,90,66,140,31"", ""150cm"": ""150,49.5,,95,71.5,150,37"", ""160cm"": ""160,53,,100,77,160,45"", ""165cm"": ""165,55.5,,105,80,165,52.5"", ""170cm"": ""170,58,,110,83,170,57.5""}",missing,plm_measurements_missing,True,local assemble; create/full-update gate
202426121024,卫衣,多平台尺码,derived,"{""title"": ""天猫,京东,拼多多,微信视频小店,快手"", ""110cm"": "",110,,,"", ""120cm"": "",120,,,"", ""130cm"": "",130,,,"", ""140cm"": "",140,,,"", ""150cm"": "",150,,,"", ""160cm"": "",160,,,"", ""165cm"": "",165,,,"", ""170cm"": "",170,,,""}",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,唯品会尺码表,derived,"{""title"": ""号型,适合年龄,身高,胸围,衣长,袖长,下摆围,体重"", ""110cm"": ""110/56,3-5岁,110,75,37,51,68,17"", ""120cm"": ""120/60,5-6岁,120,80,40,56,72,20.5"", ""130cm"": ""130/64,6-8岁,130,85,43,61,76,25"", ""140cm"": ""140/64,8-11岁,140,90,46,66,80,31"", ""150cm"": ""150/72,11-13岁,150,95,49.5,71.5,84,37"", ""160cm"": ""160/80A,13-14岁,160,100,53,77,88,45"", ""165cm"": ""165/84A,14-15岁,165,105,55.5,80,92,52.5"", ""170cm"": ""170/88A,15-16岁,170,110,58,83,96,57.5""}",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,抖音尺码表,derived,"{""title"": ""身高(cm),体重(斤),胸围(cm),袖长(cm),衣长(cm),下摆围(cm)"", ""110cm"": ""110,34,75,51,37,68"", ""120cm"": ""120,41,80,56,40,72"", ""130cm"": ""130,50,85,61,43,76"", ""140cm"": ""140,62,90,66,46,80"", ""150cm"": ""150,74,95,71.5,49.5,84"", ""160cm"": ""160,90,100,77,53,88"", ""165cm"": ""165,105,105,80,55.5,92"", ""170cm"": ""170,115,110,83,58,96""}",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,天猫尺码表,derived,"{""title"": ""身高,体重,胸围,袖长,衣长"", ""110cm"": ""110,17,75,51,37"", ""120cm"": ""120,20.5,80,56,40"", ""130cm"": ""130,25,85,61,43"", ""140cm"": ""140,31,90,66,46"", ""150cm"": ""150,37,95,71.5,49.5"", ""160cm"": ""160,45,100,77,53"", ""165cm"": ""165,52.5,105,80,55.5"", ""170cm"": ""170,57.5,110,83,58""}",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,淘宝尺码表,derived,"{""title"": ""身高,体重,胸围,袖长,衣长"", ""110cm"": ""110,17,75,51,37"", ""120cm"": ""120,20.5,80,56,40"", ""130cm"": ""130,25,85,61,43"", ""140cm"": ""140,31,90,66,46"", ""150cm"": ""150,37,95,71.5,49.5"", ""160cm"": ""160,45,100,77,53"", ""165cm"": ""165,52.5,105,80,55.5"", ""170cm"": ""170,57.5,110,83,58""}",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,好衣库尺码表,derived,"{""title"": ""身高(cm),体重(kg),胸围(cm),袖长(cm),衣长(cm)"", ""110cm"": ""110,17,75,51,37"", ""120cm"": ""120,20.5,80,56,40"", ""130cm"": ""130,25,85,61,43"", ""140cm"": ""140,31,90,66,46"", ""150cm"": ""150,37,95,71.5,49.5"", ""160cm"": ""160,45,100,77,53"", ""165cm"": ""165,52.5,105,80,55.5"", ""170cm"": ""170,57.5,110,83,58""}",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,商家SKU,derived,"{""title"": ""价格,货号,上市时间,数量,商家编码,条形码,零售价,供货价,唯品会货号,唯品会条形码,京东价,划线价,拼多多单买价,拼多多团购价,天猫特卖折扣价,天猫特卖专柜价,采购价,京东自营市场价,有赞标准价,有赞价格,原价,小红书市场价,抖音结算价格,抖音价,快手价,爱库存供货价,爱库存最低价,好衣库结算价,好衣库供货价,好衣库价,好衣库原价,微信视频小店价格,单品货号,1688件重尺-重(g),小红书商家编码,天猫SKU搜索标题"", ""梦幻粉60356"": {""170cm"": ""239.9,202426121024,2026-09,0,6914678693492,,239.9,239.9,20242612102460356,6914678693492,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693492,1000,20242612102460356170,巴拉巴拉儿童加绒卫衣女童上衣潮"", ""165cm"": ""239.9,202426121024,2026-09,0,6914678693485,,239.9,239.9,20242612102460356,6914678693485,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693485,1000,20242612102460356165,巴拉巴拉儿童加绒卫衣女童上衣潮"", ""160cm"": ""239.9,202426121024,2026-09,0,6914678693478,,239.9,239.9,20242612102460356,6914678693478,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693478,1000,20242612102460356160,巴拉巴拉儿童加绒卫衣女童上衣潮"", ""150cm"": ""239.9,202426121024,2026-09,0,6914678693461,,239.9,239.9,20242612102460356,6914678693461,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693461,1000,20242612102460356150,巴拉巴拉儿童加绒卫衣女童上衣潮"", ""140cm"": ""239.9,202426121024,2026-09,0,6914678693454,,239.9,239.9,20242612102460356,6914678693454,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693454,1000,20242612102460356140,巴拉巴拉儿童加绒卫衣女童上衣潮"", ""130cm"": ""239.9,202426121024,2026-09,0,6914678693447,,239.9,239.9,20242612102460356,6914678693447,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693447,1000,20242612102460356130,巴拉巴拉儿童加绒卫衣女童上衣潮"", ""120cm"": ""239.9,202426121024,2026-09,0,6914678693430,,239.9,239.9,20242612102460356,6914678693430,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693430,1000,20242612102460356120,巴拉巴拉儿童加绒卫衣女童上衣潮"", ""110cm"": ""239.9,202426121024,2026-09,0,6914678693423,,239.9,239.9,20242612102460356,6914678693423,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693423,1000,20242612102460356110,巴拉巴拉儿童加绒卫衣女童上衣潮""}, ""米白10302"": {""170cm"": ""239.9,202426121024,2026-09,0,6914678693416,,239.9,239.9,20242612102410302,6914678693416,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693416,1000,20242612102410302170,巴拉巴拉儿童加绒卫衣女童上衣潮"", ""165cm"": ""239.9,202426121024,2026-09,0,6914678693409,,239.9,239.9,20242612102410302,6914678693409,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693409,1000,20242612102410302165,巴拉巴拉儿童加绒卫衣女童上衣潮"", ""160cm"": ""239.9,202426121024,2026-09,0,6914678693393,,239.9,239.9,20242612102410302,6914678693393,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693393,1000,20242612102410302160,巴拉巴拉儿童加绒卫衣女童上衣潮"", ""150cm"": ""239.9,202426121024,2026-09,0,6914678693386,,239.9,239.9,20242612102410302,6914678693386,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693386,1000,20242612102410302150,巴拉巴拉儿童加绒卫衣女童上衣潮"", ""140cm"": ""239.9,202426121024,2026-09,0,6914678693379,,239.9,239.9,20242612102410302,6914678693379,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693379,1000,20242612102410302140,巴拉巴拉儿童加绒卫衣女童上衣潮"", ""130cm"": ""239.9,202426121024,2026-09,0,6914678693362,,239.9,239.9,20242612102410302,6914678693362,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693362,1000,20242612102410302130,巴拉巴拉儿童加绒卫衣女童上衣潮"", ""120cm"": ""239.9,202426121024,2026-09,0,6914678693355,,239.9,239.9,20242612102410302,6914678693355,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693355,1000,20242612102410302120,巴拉巴拉儿童加绒卫衣女童上衣潮"", ""110cm"": ""239.9,202426121024,2026-09,0,6914678693348,,239.9,239.9,20242612102410302,6914678693348,239.9,239.9,238.9,237.9,239.9,239.9,239.9,239.9,239.9,,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,239.9,,6914678693348,1000,20242612102410302110,巴拉巴拉儿童加绒卫衣女童上衣潮""}}",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,商品详情,copywriting,企鹅绣花可爱精致，异材质拼接潮流有型,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,快手标题,copywriting,【商场同款】巴拉巴拉童装儿童加绒卫衣女童上衣2026新款冬装舒适,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,唯品会款号,mdm,202426121024,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,好衣库标题,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,好衣库重量,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,爱库存标题,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,唯品会标题,copywriting,巴拉巴拉童装儿童加绒卫衣女童上衣2026新款冬装衣服舒适百搭,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,商品展示标题,derived,巴拉巴拉女中童卫衣,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,唯品会副标题,copywriting,企鹅绣花可爱精致,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,京东商品标语,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,标语加链接的文字,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,标语链接地址,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,京东标题,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,京东市场价,mdm,239.9,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,唯品会核心描述,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,唯品会市场价,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,无线短标题,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,拼多多标题,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,商品短标题,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,宝贝卖点,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,天猫商品卖点,copywriting,企鹅绣花可爱精致，异材质拼接潮流有型,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,天猫推荐理由,copywriting,企鹅绣花可爱精致,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,奥莱店折扣价,mdm,239.9,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,商品描述,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,商品市场价,mdm,239.9,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,微信视频小店标题,copywriting,【商场同款】巴拉巴拉童装儿童加绒卫衣女童上衣2026新款冬装舒适,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,微信视频小店副标题,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,微信视频小店商品编码,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,发货方式,derived,快递发货,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,淘宝货号,mdm,202426121024,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,天猫货号,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,抖音标题,copywriting,【商场同款】巴拉巴拉童装儿童加绒卫衣女童上衣2026新款冬装舒适,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,导购短标题,copywriting,巴拉巴拉女童卫衣,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,抖音小时达标题,copywriting,巴拉巴拉儿童加绒卫衣女童上衣潮,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,爱库存全网最低价链接,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,单位,derived,件,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,爱库存款号,mdm,202426121024,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,抖音商品重量,derived,1,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,抖音商家推荐语,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,抖音参考价,mdm,239.9,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,抖音参考价格类型,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,单用户累计限购(件),derived,5,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,每次限购(件),derived,5,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,售后服务承诺,derived,不设置,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,商家编码,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,商家条形码,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,淘宝导购标题,manual,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,天猫导购标题,manual,"[{""200001,品牌"":"""",""308962,适用季节"":"""",""205483,适用性别"":"""",""205514,面料"":"""",""206085,风格"":"""",""1000240546,亮点"":"""",""2165044217,品类词"":"""",""interest8,利益点"":""巴拉巴拉儿童加绒卫衣女童上衣潮""}]",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,是否新品,derived,是,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,拼多多货源地,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,快手商品卖点,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,有赞商品卖点,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,划线价,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,唯品会温馨提示,derived,手工测量难免存在误差，常规款袖长肩点到袖口，插肩袖(无明确肩点)款后领中量至袖口,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,尺寸推荐表,derived,禁用,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,尺码推荐表兼容平台,derived,1688;天猫;京东;唯品会;有赞;拼多多;小红书;抖音;快手;微信视频小店,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,试穿报告表,derived,禁用,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,试穿报告表兼容平台,derived,1688;天猫;京东;唯品会;有赞;拼多多;小红书;抖音;快手;微信视频小店,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,京东规格子属性,manual,"110
165
170
160
150
140
130
120",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,京东自营子属性,manual,"110
165
170
160
150
140
130
120",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,详情页面料,copywriting,"面料：37.6%棉 29.8%聚酯纤维 23.8%莫代尔 8.8%氨纶
罗纹：97.1%棉 2.9%氨纶
(配料除外）",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,报价方式,derived,按产品数量报价,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,价格区间,derived,"1,239.9",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,件重尺,derived,按规格设置,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,1688供货方式,derived,现货,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,模特实拍,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,是否商场同款,derived,是,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,材质成分,copywriting,"棉,37.6;聚酯纤维,29.8;莫代尔纤维(莫代尔),23.8;聚氨酯弹性纤维(氨纶),8.8",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,京东材质成分,copywriting,"棉,37.6;涤纶(聚酯纤维),29.8;莫代尔,23.8;氨纶(聚氨酯弹性纤维),8.8",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,抖音面料材质,copywriting,"棉,37.6;聚酯纤维,29.8;莫代尔纤维,23.8;氨纶,8.8",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,材质成分(多选),copywriting,棉;聚酯纤维;莫代尔纤维(莫代尔),valid,,True,local assemble; create/full-update gate
202426121024,卫衣,面料,copywriting,棉混纺,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,面料(多选),copywriting,聚酯纤维,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,成分及含量,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,材质成分(文本),copywriting,"面料：37.6%棉 29.8%聚酯纤维 23.8%莫代尔 8.8%氨纶
罗纹：97.1%棉 2.9%氨纶
(配料除外）",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,材质,copywriting,棉混纺布,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,主面料成分含量,copywriting,"面料：37.6%棉 29.8%聚酯纤维 23.8%莫代尔 8.8%氨纶
罗纹：97.1%棉 2.9%氨纶
(配料除外）",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,里料,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,里绒情况,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,安全等级,skip,,missing,,True,local assemble; create/full-update gate
202426121024,卫衣,上市时间,launch_plan,2026年冬季,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,弹力,copywriting,微弹,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,适用性别,launch_plan,女,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,成分含量,copywriting,30%（含）-50%,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,面料俗称,copywriting,棉,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,功能(多选),copywriting,舒适,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,是否申请新品,derived,是,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,专柜价,derived,10000,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,款式,derived,套头,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,京东商品重量,derived,1,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,[包装]长,derived,100,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,[包装]宽,derived,100,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,[包装]高,derived,100,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,衣门襟,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,AQL抽检标准,derived,无,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,平车针距12~14针/3cm,derived,否,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,面料工艺,derived,涂层,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,风格,derived,休闲,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,版型,copywriting,,invalid,value_not_in_current_template_options,True,local assemble; create/full-update gate
202426121024,卫衣,唯品【包装】长,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,唯品【包装】宽,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,唯品【包装】高,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,风格(多选),derived,休闲,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,唯品重量,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,图案,skip,,missing,,True,local assemble; create/full-update gate
202426121024,卫衣,适用年龄,launch_plan,2-16岁,valid,,True,local assemble; create/full-update gate
